"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.750441292E0,-2.299589171E0,-7.040076882E-2,-9.843839006E0,1.010911633E1
2.760522292E0,-2.770678286E0,-9.535981348E-1,-1.124217490E1,1.161776674E1
2.770604292E0,-3.041445301E0,-1.764348499E0,-1.227539896E1,1.276905379E1
2.780685292E0,-3.277971899E0,-2.385975058E0,-1.293599984E1,1.355647700E1
2.790767292E0,-3.539621935E0,-2.872967138E0,-1.348961305E1,1.423911949E1
2.800848292E0,-3.617240800E0,-3.367623163E0,-1.367412662E1,1.453984372E1
2.810930292E0,-3.458839143E0,-3.909561821E0,-1.374027266E1,1.469841266E1
2.821012292E0,-3.327461563E0,-4.546672977E0,-1.365791580E1,1.477440014E1
2.831093292E0,-3.411697136E0,-5.090208217E0,-1.358300244E1,1.490127016E1
2.841175292E0,-3.513633986E0,-5.240933649E0,-1.340025122E1,1.481147333E1
2.851256292E0,-3.510868837E0,-5.170789281E0,-1.298829149E1,1.441384673E1
2.861338292E0,-3.445055209E0,-5.169375424E0,-1.231734454E1,1.379521019E1
2.871419292E0,-3.179884272E0,-5.007456082E0,-1.163391028E1,1.305887242E1
2.881501292E0,-2.920734212E0,-4.820207187E0,-1.115071743E1,1.249414202E1
2.891583292E0,-2.676051918E0,-4.715722121E0,-1.070627408E1,1.200098303E1
2.901664292E0,-2.294046888E0,-4.574412460E0,-1.027761236E1,1.148116790E1
2.911746292E0,-1.870378399E0,-4.271893018E0,-9.918711433E0,1.096030209E1
2.921827292E0,-1.619857953E0,-3.878208759E0,-9.647194805E0,1.052296586E1
2.931909292E0,-1.436352445E0,-3.517115125E0,-9.431044877E0,1.016748812E1
2.941990292E0,-1.170824535E0,-3.167381755E0,-9.185127944E0,9.786200111E0
2.952072292E0,-9.471141574E-1,-2.803138812E0,-8.934516281E0,9.411705138E0
2.962154292E0,-6.794837348E-1,-2.437504377E0,-8.738357983E0,9.097363683E0
2.972235292E0,-4.792106053E-1,-2.109830212E0,-8.551733571E0,8.821177551E0
2.982317292E0,-4.672078796E-1,-1.808983804E0,-8.180879765E0,8.391513531E0
2.992398292E0,-5.337421770E-1,-1.578671189E0,-7.994879251E0,8.166711558E0
3.002480292E0,-6.276882215E-1,-1.372326311E0,-7.842697862E0,7.986562575E0
3.012561292E0,-6.398787890E-1,-1.254080554E0,-7.564682053E0,7.694581046E0
3.022643292E0,-5.019945735E-1,-1.085090905E0,-7.079350290E0,7.179597576E0
3.032724292E0,-5.423296903E-1,-7.413846986E-1,-6.339633656E0,6.405835438E0
3.042806292E0,-5.724945988E-1,-2.807495280E-1,-5.376068065E0,5.413748997E0
3.052888292E0,-1.847644132E-1,2.117218316E-1,-3.694022343E0,3.704695006E0
3.062969292E0,7.082881424E-1,6.144989495E-1,-1.088472642E0,1.436681504E0
3.073051292E0,1.437550832E0,9.932880114E-1,2.751757573E0,3.259653848E0
3.083132292E0,1.633581368E0,1.529841968E0,7.202476280E0,7.542192592E0
3.093214292E0,1.117248983E0,2.817085590E0,1.254380955E1,1.290470358E1
3.103295292E0,1.046147279E0,4.589069676E0,1.961669749E1,2.017346785E1
3.113377292E0,3.282779187E0,4.267266408E0,2.738359380E1,2.790783781E1
3.123459292E0,6.757969192E0,2.112129776E0,3.314840348E1,3.389613389E1
3.133540292E0,9.958322811E0,9.607402164E-1,3.634668543E1,3.769844502E1
3.143622292E0,1.282842628E1,-4.335008740E-2,3.721533141E1,3.936434036E1
3.153703292E0,1.459989639E1,-1.079093855E0,3.511120151E1,3.804100274E1
3.163785292E0,1.377911688E1,-9.112423664E-1,3.059128977E1,3.356369221E1
3.173866292E0,1.117113708E1,-2.401050203E-1,2.514549483E1,2.751631996E1
3.183948292E0,8.613097175E0,3.919445662E-1,2.007552149E1,2.184869851E1
3.194029292E0,6.325785111E0,1.033851023E0,1.508416162E1,1.638951912E1
