"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.917813042E0,2.892709969E0,1.327301873E-1,4.297443303E-1,2.927467926E0
2.927891042E0,3.096011810E0,-1.092575634E-1,4.686733380E-1,3.133190234E0
2.937969042E0,3.079979914E0,-1.547082630E-1,4.258690882E-1,3.113129519E0
2.948047042E0,2.847026843E0,-5.679700233E-2,2.750983402E-1,2.860850720E0
2.958125042E0,2.543234169E0,1.508235191E-1,1.349429199E-1,2.551273675E0
2.968203042E0,2.215528722E0,2.788543723E-1,-1.847573966E-2,2.233085003E0
2.978281042E0,1.853905331E0,4.137244944E-1,-1.577485228E-1,1.906047620E0
2.988358042E0,1.507092353E0,6.285696892E-1,-1.803158516E-1,1.642845403E0
2.998436042E0,1.161143593E0,7.448784830E-1,-2.430091131E-1,1.400768299E0
3.008514042E0,9.635404480E-1,5.600170791E-1,-2.466612840E-1,1.141433797E0
3.018592042E0,8.250701952E-1,1.289613645E-1,-7.461047173E-2,8.384143266E-1
3.028670042E0,7.666261053E-1,-3.120196333E-1,1.437733850E-1,8.400848904E-1
3.038748042E0,9.190665257E-1,-7.508453473E-1,4.533352143E-1,1.270419156E0
3.048826042E0,1.047832155E0,-1.262336238E0,7.150410917E-1,1.789616932E0
3.058904042E0,1.054048914E0,-1.675823116E0,8.617798921E-1,2.159181977E0
3.068981042E0,9.642643332E-1,-1.909467621E0,9.951772468E-1,2.359290158E0
3.079059042E0,7.840519774E-1,-1.941541499E0,1.177656422E0,2.402331272E0
3.089137042E0,5.322983533E-1,-1.875281582E0,1.319764812E0,2.354103164E0
3.099215042E0,1.818261874E-1,-1.770577392E0,1.368665369E0,2.245272802E0
3.109293042E0,-1.350700969E-1,-1.573814492E0,1.367181200E0,2.089095598E0
3.119371042E0,-5.060969800E-1,-1.303685554E0,1.231642741E0,1.863511207E0
3.129449042E0,-9.069738990E-1,-1.024149616E0,1.039609215E0,1.718217509E0
3.139527042E0,-1.249235989E0,-7.093918043E-1,8.098493081E-1,1.649146201E0
