"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.680520958E0,1.303296656E1,-7.685403668E0,1.738625135E0,1.522978871E1
2.690449958E0,1.710038800E1,-7.876215856E0,2.936086954E0,1.905462286E1
2.700379958E0,2.017941248E1,-8.549853691E0,3.727457306E0,2.223066855E1
2.710308958E0,2.331935793E1,-1.056559007E1,4.568380473E0,2.600565800E1
2.720237958E0,2.499875545E1,-1.120316462E1,4.665295733E0,2.778873253E1
2.730166958E0,2.448887356E1,-1.012962518E1,3.634462019E0,2.674927193E1
2.740096958E0,2.297839041E1,-9.656219398E0,2.341684738E0,2.503462575E1
2.750025958E0,2.095348560E1,-9.747841759E0,1.392222047E0,2.315183059E1
2.759954958E0,1.811186041E1,-9.542999761E0,2.271561420E-1,2.047339571E1
2.769884958E0,1.494900323E1,-8.889683340E0,-1.117323389E0,1.742835560E1
2.779813958E0,1.224746330E1,-7.950254470E0,-2.680665371E0,1.484563472E1
2.789742958E0,1.022020908E1,-6.826844130E0,-4.173388191E0,1.297981677E1
2.799671958E0,8.634381625E0,-5.515780851E0,-5.285189470E0,1.152864312E1
2.809601958E0,7.293105199E0,-4.168382390E0,-5.666836066E0,1.013300677E1
2.819530958E0,5.815637764E0,-2.751018193E0,-5.254607363E0,8.306662521E0
2.829459958E0,4.067245440E0,-1.360785077E0,-4.125105393E0,5.950690380E0
2.839389958E0,1.626273810E0,1.956300017E-1,-2.704129078E0,3.161542610E0
2.849318958E0,-1.167507117E0,1.949070520E0,-1.321786487E0,2.628510658E0
2.859247958E0,-4.231337607E0,3.780999383E0,-1.514727062E-1,5.676541047E0
2.869176958E0,-7.266934816E0,5.362407215E0,5.916797519E-1,9.050626370E0
2.879106958E0,-1.017764953E1,6.617365290E0,9.078854799E-1,1.217367362E1
2.889035958E0,-1.222151570E1,7.083370836E0,3.302752618E-1,1.412970877E1
2.898964958E0,-1.297693269E1,6.104215398E0,-1.006624560E0,1.437621371E1
2.908894958E0,-1.294938879E1,4.322218833E0,-2.281681196E0,1.384103735E1
2.918823958E0,-1.272799684E1,3.176341151E0,-2.609006574E0,1.337527427E1
2.928752958E0,-1.253946039E1,3.020390940E0,-2.355713378E0,1.311145353E1
2.938681958E0,-1.196963870E1,3.301937589E0,-2.134321421E0,1.259882416E1
2.948611958E0,-1.075077958E1,3.499929574E0,-2.009406184E0,1.148331319E1
2.958540958E0,-9.425059667E0,3.610691041E0,-1.724767234E0,1.023931939E1
2.968469958E0,-8.186424095E0,3.795385288E0,-1.406886864E0,9.132459668E0
2.978399958E0,-7.223667759E0,4.043846637E0,-9.614097226E-1,8.334169435E0
2.988328958E0,-6.786333450E0,4.424725786E0,-3.461984360E-1,8.108783715E0
2.998257958E0,-6.522623439E0,4.819077213E0,2.621751165E-1,8.113991466E0
3.008186958E0,-6.480602424E0,5.004837699E0,6.419014871E-1,8.213321234E0
3.018116958E0,-6.641804897E0,5.055203276E0,8.797837615E-1,8.393013280E0
3.028045958E0,-6.972718711E0,5.039515781E0,9.913252473E-1,8.660153075E0
3.037974958E0,-7.338516430E0,4.961361312E0,9.183192515E-1,8.905741951E0
3.047904958E0,-7.611583740E0,4.915672338E0,7.262265229E-1,9.089964055E0
3.057833958E0,-7.896103991E0,4.980030302E0,7.056279516E-1,9.362001434E0
3.067762958E0,-8.225429701E0,5.065074545E0,8.412283909E-1,9.696408568E0
3.077691958E0,-8.393218478E0,5.022800345E0,1.023820564E0,9.834777490E0
3.087621958E0,-8.070774356E0,4.682160565E0,8.601815557E-1,9.370162142E0
3.097550958E0,-7.852787232E0,4.152427093E0,6.269209206E-1,8.905164115E0
3.107479958E0,-7.817088811E0,3.734657860E0,5.549311344E-1,8.681157491E0
3.117409958E0,-7.692543118E0,3.586791424E0,5.967679989E-1,8.508608840E0
3.127338958E0,-7.690303634E0,3.632145645E0,4.635626157E-1,8.517519725E0
3.137267958E0,-7.399740286E0,3.325222664E0,2.126165469E-2,8.112565200E0
3.147196958E0,-5.563501732E0,2.299475150E0,-1.371382570E-1,6.021540035E0
3.157126958E0,-5.112210705E0,6.492871052E-1,-5.512462556E-1,5.182677346E0
3.167055958E0,-4.753015662E0,-1.507726191E0,-1.641339161E0,5.249608595E0
3.176984958E0,-1.607276207E0,-3.377926250E0,-2.527189994E0,4.514466947E0
