"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.997476042E0,-2.500495993E0,8.643559999E0,-1.907478690E0,9.197939151E0
2.007502042E0,-2.534309271E0,9.495929090E0,-1.806377846E0,9.992917176E0
2.017529042E0,-2.452461993E0,1.011923117E1,-1.535732453E0,1.052482225E1
2.027555042E0,-2.347543064E0,1.048851558E1,-1.140721753E0,1.080838395E1
2.037582042E0,-2.116838247E0,1.067451434E1,-8.759115891E-1,1.091757673E1
2.047609042E0,-1.964928753E0,1.058148163E1,-2.853264360E-1,1.076615575E1
2.057635042E0,-1.688181206E0,1.024852012E1,-2.696026884E-2,1.038666681E1
2.067662042E0,-1.448797659E0,9.667967623E0,-4.816790074E-3,9.775921226E0
2.077689042E0,-1.140572796E0,8.939429111E0,1.259478557E-1,9.012777707E0
2.087715042E0,-9.876783389E-1,8.135115947E0,3.742768387E-1,8.203395829E0
2.097742042E0,-9.317918211E-1,7.357107652E0,4.201924650E-1,7.427774277E0
2.107768042E0,-8.685164693E-1,6.582550383E0,6.741300973E-1,6.673735220E0
2.117795042E0,-8.174645756E-1,5.768556569E0,8.356981675E-1,5.885820643E0
2.127822042E0,-8.804509288E-1,5.003933135E0,4.558372378E-1,5.101208508E0
2.137848042E0,-1.091249193E0,4.314454608E0,2.613296092E-1,4.457985703E0
2.147875042E0,-1.581690545E0,2.860787680E0,1.681776166E-1,3.273245307E0
2.157902042E0,-2.130467814E0,6.976710606E-1,8.261881828E-2,2.243315378E0
2.167928042E0,-2.588737786E0,-1.609229761E0,-6.449018396E-2,3.048826452E0
2.177955792E0,-2.522480354E0,-3.849720247E0,1.062415695E-1,4.603752859E0
2.187981792E0,-2.288597867E0,-5.957981213E0,8.016988011E-1,6.432568795E0
2.198008792E0,-2.050367391E0,-8.012089360E0,1.397604994E0,8.387543268E0
2.208035792E0,-1.538127911E0,-1.026176173E1,1.390110033E0,1.046909725E1
2.218061792E0,-6.356981760E-1,-1.237311996E1,9.780777955E-1,1.242798640E1
2.228088792E0,4.347530553E-1,-1.406190343E1,3.557223443E-1,1.407311894E1
2.238115792E0,1.405214268E0,-1.499942728E1,-4.004044640E-1,1.507042699E1
2.248141792E0,1.945745793E0,-1.508348451E1,-8.632291245E-1,1.523294444E1
2.258168792E0,1.815060523E0,-1.417047921E1,-8.268302071E-1,1.431015632E1
2.268194792E0,1.097230894E0,-1.223916844E1,-9.047771001E-1,1.232151701E1
2.278221792E0,3.708424035E-1,-1.039567115E1,-8.893919063E-1,1.044023567E1
2.288248792E0,-5.027143657E-1,-8.691053424E0,-8.203105617E-1,8.744143227E0
2.298274792E0,-1.452112153E0,-7.038399900E0,-9.791104138E-1,7.253024201E0
2.308301792E0,-2.167478642E0,-6.274792712E0,-8.866682001E-1,6.697549384E0
2.318328792E0,-2.457956622E0,-6.575034957E0,-4.024486141E-1,7.030974351E0
2.328354792E0,-2.587978525E0,-7.422391815E0,2.338489381E-1,7.864109512E0
2.338381792E0,-2.247260392E0,-8.393939440E0,9.601081324E-1,8.742437086E0
2.348407792E0,-1.259574451E0,-9.300476552E0,1.521553102E0,9.507918580E0
2.358434792E0,6.628929913E-2,-9.798410819E0,1.657127813E0,9.937772458E0
2.368461792E0,1.056265301E0,-1.002343390E1,1.409608158E0,1.017702897E1
2.378487792E0,1.814431070E0,-1.002601720E1,1.055289109E0,1.024337913E1
2.388514792E0,2.279293486E0,-1.000352179E1,6.002635010E-1,1.027744828E1
2.398541792E0,2.643565958E0,-9.903313376E0,5.449452960E-1,1.026455173E1
2.408567792E0,2.850391331E0,-9.729380929E0,3.033558504E-1,1.014285999E1
2.418594792E0,2.610569535E0,-9.468813213E0,-4.247148843E-1,9.831270502E0
2.428620792E0,2.166964380E0,-8.808604678E0,-8.600342059E-1,9.111910328E0
2.438647792E0,1.821595079E0,-7.765617526E0,-1.053635516E0,8.045692760E0
2.448674792E0,1.875770263E0,-6.273788745E0,-1.078938684E0,6.636493651E0
2.458700792E0,1.748595077E0,-4.683938996E0,-7.203476592E-1,5.051313691E0
2.468727792E0,1.419286469E0,-2.984837530E0,-3.310950780E-1,3.321634102E0
2.478754792E0,1.373899212E0,-5.970007181E-1,-1.888755906E0,2.410686162E0
2.488780792E0,1.327737345E0,2.825762274E0,-2.146153847E0,3.788640286E0
2.498807792E0,1.938384148E-1,6.268782944E0,1.103552173E0,6.368126909E0
2.508833792E0,-2.672576918E0,8.848419539E0,2.057368555E0,9.469422426E0
2.518860792E0,-4.945515357E0,1.015284447E1,1.050195088E0,1.134201405E1
2.528887792E0,-5.176882079E0,1.023311973E1,-4.000374050E-1,1.147505457E1
2.538913792E0,-4.388373939E0,8.748702877E0,-8.656101108E-2,9.788009025E0
2.548940792E0,-3.423135459E0,6.626868185E0,1.300170646E0,7.571240455E0
2.558967792E0,-3.239064818E0,5.198563555E0,1.910539123E0,6.416133078E0
2.568993792E0,-3.221954988E0,4.492445607E0,1.084876020E0,5.633827957E0
2.579020792E0,-2.712380377E0,4.105028978E0,-6.300835334E-2,4.920593488E0
2.589046792E0,-2.122014494E0,4.112349107E0,-5.496860723E-1,4.660098226E0
2.599073792E0,-1.705652979E0,4.176070309E0,-7.593801626E-1,4.574436965E0
2.609100792E0,-1.429065060E0,4.126787052E0,-6.055879390E-1,4.409006132E0
2.619126792E0,-1.484211613E0,4.046918764E0,-7.819924419E-1,4.380861533E0
2.629153792E0,-2.060200946E0,4.000283711E0,-1.297726364E0,4.683032289E0
2.639180792E0,-2.584029900E0,3.990953309E0,-1.535870448E0,4.996380377E0
2.649206792E0,-2.816020520E0,3.799203227E0,-1.472166203E0,4.952897138E0
2.659233792E0,-2.459884741E0,3.191024387E0,-1.692060249E0,4.369981403E0
2.669259792E0,-1.965083705E0,2.885269972E0,-1.846619700E0,3.949220315E0
2.679286792E0,-1.659600016E0,3.110438061E0,-1.499836689E0,3.831267054E0
2.689313792E0,-1.714321184E0,3.685424012E0,-1.296823408E0,4.266497184E0
2.699339792E0,-2.169246256E0,4.167041624E0,-1.160485196E0,4.839069239E0
2.709366792E0,-3.029297419E0,4.564114344E0,-7.970186166E-1,5.535613902E0
2.719393792E0,-3.692058848E0,5.106114398E0,-9.403303640E-1,6.370865245E0
2.729419792E0,-4.297214677E0,5.508370675E0,-1.354410442E0,7.116363476E0
2.739446792E0,-4.626300652E0,5.800239122E0,-1.180048956E0,7.512519360E0
2.749472792E0,-4.646454835E0,6.360823381E0,-1.004106091E0,7.940897031E0
2.759499792E0,-4.751379611E0,6.997159488E0,-9.719124913E-1,8.513545854E0
2.769526792E0,-5.017309810E0,7.527692567E0,-1.106113107E0,9.113892655E0
2.779552792E0,-4.832819923E0,7.947343726E0,-1.173747997E0,9.375185602E0
2.789579792E0,-4.132616141E0,8.371997763E0,-1.171701471E0,9.409662430E0
2.799606792E0,-3.513931609E0,8.678404142E0,-9.624329853E-1,9.412156557E0
2.809632792E0,-2.700167005E0,8.667556388E0,-7.800045347E-1,9.111851769E0
2.819659792E0,-1.977104703E0,8.354807534E0,-1.113561291E0,8.657469069E0
2.829686792E0,-1.912783869E0,7.638120743E0,-1.250893675E0,7.972726359E0
2.839712792E0,-1.575004254E0,7.103223302E0,-1.088219458E0,7.356673248E0
2.849739792E0,-1.127201675E0,6.967245718E0,-8.357400481E-1,7.107148369E0
2.859765792E0,-6.762945172E-1,6.922961245E0,-6.723760056E-1,6.988337153E0
2.869792792E0,-1.354451957E-1,6.933593237E0,-6.637967516E-1,6.966612284E0
